ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
32,Left Amygdala,-0.47242519330978394,-177.15944749116898,0.47242519330978394
31,Right Amygdala,-0.44917693598703906,-167.9921740591526,0.44917693598703906
117,Left Ent entorhinal area,-0.3345639260569574,-230.51454505324364,0.3345639260569574
116,Right Ent entorhinal area,-0.3172888394232627,-211.31436705589294,0.3172888394232627
48,Left Hippocampus,-0.10737657358402536,-145.92476350069046,0.10737657358402536
171,Left PHG parahippocampal gyrus,-0.10324638491413556,-122.96644443273544,0.10324638491413556
47,Right Hippocampus,-0.09024286081959469,-131.48384821414948,0.09024286081959469
170,Right PHG parahippocampal gyrus,-0.047568460619726846,-51.13609516620636,0.047568460619726846
202,Right TMP temporal pole,-0.04387213898364945,-156.93064114451408,0.04387213898364945
75,Left Basal Forebrain,-0.03229865871819874,-4.812500149011612,0.03229865871819874
203,Left TMP temporal pole,-0.024486382491886616,-86.97563061118126,0.024486382491886616
132,Right ITG inferior temporal gyrus,-0.023346785936913878,-116.45376825332642,0.023346785936913878
133,Left ITG inferior temporal gyrus,-0.01707502885996121,-84.06036707758904,0.01707502885996121
100,Right ACgG anterior cingulate gyrus,0.016633442898144883,29.60752835869789,0.016633442898144883
76,Right Basal Forebrain,-0.014718944791459689,-2.0164954364299774,0.014718944791459689
123,Left FuG fusiform gyrus,-0.010486055593955436,-32.91572850942612,0.010486055593955436
154,Right MTG middle temporal gyrus,-0.00502205660158472,-32.608213514089584,0.00502205660158472
103,Left AIns anterior insula,-0.003751376215511947,-6.82000195980072,0.003751376215511947
200,Right STG superior temporal gyrus,-0.0027607825273273465,-8.610880702733994,0.0027607825273273465
57,Right Putamen,-0.0024725027145776584,-4.126607030630112,0.0024725027145776584
122,Right FuG fusiform gyrus,-0.0023503942663086457,-7.591773480176926,0.0023503942663086457
155,Left MTG middle temporal gyrus,-0.0023080083592117986,-14.798949599266052,0.0023080083592117986
102,Right AIns anterior insula,-0.0019353659167734925,-3.4410806000232697,0.0019353659167734925
58,Left Putamen,-0.0013271498542300538,-2.295969247817993,0.0013271498542300538
101,Left ACgG anterior cingulate gyrus,0.00046334395211111154,1.0290869176387787,0.00046334395211111154
59,Right Thalamus Proper,-0.00045482101647750193,-1.3599148392677307,0.00045482101647750193
146,Right MOrG medial orbital gyrus,0.0004063404590343238,0.7236923575401306,0.0004063404590343238
167,Left PCgG posterior cingulate gyrus,-0.0003748446560058431,-0.7035834193229675,0.0003748446560058431
166,Right PCgG posterior cingulate gyrus,-0.00022523832118626937,-0.3711927533149719,0.00022523832118626937
138,Right MCgG middle cingulate gyrus,0.00016389101845017332,0.33745160698890686,0.00016389101845017332
139,Left MCgG middle cingulate gyrus,0.00016110607995673524,0.34315595030784607,0.00016110607995673524
37,Left Caudate,0.0,0.0,0.0
56,Left Pallidum,0.0,0.0,0.0
55,Right Pallidum,0.0,0.0,0.0
35,Brain Stem,0.0,0.0,0.0
119,Left FO frontal operculum,0.0,0.0,0.0
118,Right FO frontal operculum,0.0,0.0,0.0
114,Right Cun cuneus,0.0,0.0,0.0
115,Left Cun cuneus,0.0,0.0,0.0
113,Left CO central operculum,0.0,0.0,0.0
112,Right CO central operculum,0.0,0.0,0.0
23,Right Accumbens Area,0.0,0.0,0.0
30,Left Accumbens Area,0.0,0.0,0.0
60,Left Thalamus Proper,0.0,0.0,0.0
36,Right Caudate,0.0,0.0,0.0
109,Left Calc calcarine cortex,0.0,0.0,0.0
108,Right Calc calcarine cortex,0.0,0.0,0.0
106,Right AnG angular gyrus,0.0,0.0,0.0
107,Left AnG angular gyrus,0.0,0.0,0.0
104,Right AOrG anterior orbital gyrus,0.0,0.0,0.0
105,Left AOrG anterior orbital gyrus,0.0,0.0,0.0
136,Right LOrG lateral orbital gyrus,0.0,0.0,0.0
137,Left LOrG lateral orbital gyrus,0.0,0.0,0.0
134,Right LiG lingual gyrus,0.0,0.0,0.0
135,Left LiG lingual gyrus,0.0,0.0,0.0
124,Right GRe gyrus rectus,0.0,0.0,0.0
125,Left GRe gyrus rectus,0.0,0.0,0.0
128,Right IOG inferior occipital gyrus,0.0,0.0,0.0
129,Left IOG inferior occipital gyrus,0.0,0.0,0.0
120,Right FRP frontal pole,0.0,0.0,0.0
121,Left FRP frontal pole,0.0,0.0,0.0
147,Left MOrG medial orbital gyrus,0.0,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0,0.0
143,Left MFG middle frontal gyrus,0.0,0.0,0.0
145,Left MOG middle occipital gyrus,0.0,0.0,0.0
148,Right MPoG postcentral gyrus medial segment,0.0,0.0,0.0
140,Right MFC medial frontal cortex,0.0,0.0,0.0
152,Right MSFG superior frontal gyrus medial segment,0.0,0.0,0.0
153,Left MSFG superior frontal gyrus medial segment,0.0,0.0,0.0
150,Right MPrG precentral gyrus medial segment,0.0,0.0,0.0
151,Left MPrG precentral gyrus medial segment,0.0,0.0,0.0
156,Right OCP occipital pole,0.0,0.0,0.0
157,Left OCP occipital pole,0.0,0.0,0.0
160,Right OFuG occipital fusiform gyrus,0.0,0.0,0.0
161,Left OFuG occipital fusiform gyrus,0.0,0.0,0.0
165,Left OrIFG orbital part of the inferior frontal gyrus,0.0,0.0,0.0
164,Right OrIFG orbital part of the inferior frontal gyrus,0.0,0.0,0.0
163,Left OpIFG opercular part of the inferior frontal gyrus,0.0,0.0,0.0
162,Right OpIFG opercular part of the inferior frontal gyrus,0.0,0.0,0.0
169,Left PCu precuneus,0.0,0.0,0.0
144,Right MOG middle occipital gyrus,0.0,0.0,0.0
142,Right MFG middle frontal gyrus,0.0,0.0,0.0
141,Left MFC medial frontal cortex,0.0,0.0,0.0
173,Left PIns posterior insula,0.0,0.0,0.0
172,Right PIns posterior insula,0.0,0.0,0.0
168,Right PCu precuneus,0.0,0.0,0.0
174,Right PO parietal operculum,0.0,0.0,0.0
178,Right POrG posterior orbital gyrus,0.0,0.0,0.0
