ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
31,Right Amygdala,-4.620761447928517e-05,-0.017281647815252654,4.620761447928517e-05
32,Left Amygdala,-4.1491460229735825e-05,-0.015559297586150933,4.1491460229735825e-05
48,Left Hippocampus,-1.84660757661573e-05,-0.025095396966207772,1.84660757661573e-05
100,Right ACgG anterior cingulate gyrus,1.1845249602547585e-05,0.0210845442925347,1.1845249602547585e-05
116,Right Ent entorhinal area,-1.1247417243832425e-05,-0.007490779884392396,1.1247417243832425e-05
47,Right Hippocampus,-9.932583882700328e-06,-0.014471774717094377,9.932583882700328e-06
117,Left Ent entorhinal area,-9.475963235648919e-06,-0.006528938669362105,9.475963235648919e-06
171,Left PHG parahippocampal gyrus,-9.424728538114171e-06,-0.011224851688893978,9.424728538114171e-06
200,Right STG superior temporal gyrus,-2.346505365451949e-06,-0.007318750234844629,2.346505365451949e-06
193,Left SMC supplementary motor cortex,2.1438310443137305e-06,0.005173064309929032,2.1438310443137305e-06
136,Right LOrG lateral orbital gyrus,-1.7105915247872385e-06,-0.0014659769367426634,1.7105915247872385e-06
151,Left MPrG precentral gyrus medial segment,1.5590646457854649e-06,0.0019441536132944748,1.5590646457854649e-06
155,Left MTG middle temporal gyrus,-1.495729351607738e-06,-0.009590616602508817,1.495729351607738e-06
170,Right PHG parahippocampal gyrus,-1.4149547530186558e-06,-0.001521076359495055,1.4149547530186558e-06
138,Right MCgG middle cingulate gyrus,1.379238172344259e-06,0.0028398513968568295,1.379238172344259e-06
178,Right POrG posterior orbital gyrus,1.3533602100889667e-06,0.0013601270111394115,1.3533602100889667e-06
113,Left CO central operculum,1.3486813231882258e-06,0.0023453568210243247,1.3486813231882258e-06
139,Left MCgG middle cingulate gyrus,1.295043364333365e-06,0.002758442366030067,1.295043364333365e-06
153,Left MSFG superior frontal gyrus medial segment,1.2889689268212543e-06,0.0038643288426101208,1.2889689268212543e-06
128,Right IOG inferior occipital gyrus,-1.1221649822111942e-06,-0.0029423165833577514,1.1221649822111942e-06
57,Right Putamen,1.0615259276701884e-06,0.0017716867732815444,1.0615259276701884e-06
187,Left SCA subcallosal area,9.85647415453781e-07,0.0004740964068332687,9.85647415453781e-07
119,Left FO frontal operculum,9.758252025755292e-07,0.000833354722999502,9.758252025755292e-07
55,Right Pallidum,-9.144641937240496e-07,-0.000515757805260364,9.144641937240496e-07
120,Right FRP frontal pole,8.670328563403303e-07,0.0013829174058628269,8.670328563403303e-07
133,Left ITG inferior temporal gyrus,-8.592289104310842e-07,-0.004229983926052228,8.592289104310842e-07
150,Right MPrG precentral gyrus medial segment,8.501702613889061e-07,0.001004901248961687,8.501702613889061e-07
58,Left Putamen,-6.245842465600591e-07,-0.0010805307465489022,6.245842465600591e-07
59,Right Thalamus Proper,-5.983510671765933e-07,-0.001789069690858014,5.983510671765933e-07
163,Left OpIFG opercular part of the inferior frontal gyrus,5.920186326885037e-07,0.0008388904025196098,5.920186326885037e-07
186,Right SCA subcallosal area,5.86195941294361e-07,0.0002843050315277651,5.86195941294361e-07
132,Right ITG inferior temporal gyrus,-5.806006254105878e-07,-0.0028960359195480123,5.806006254105878e-07
109,Left Calc calcarine cortex,5.803068834639707e-07,0.0009366153099108487,5.803068834639707e-07
112,Right CO central operculum,5.728664485175423e-07,0.00101626507967012,5.728664485175423e-07
202,Right TMP temporal pole,-5.623744733154884e-07,-0.002011613491049502,5.623744733154884e-07
146,Right MOrG medial orbital gyrus,5.409388350226625e-07,0.0009634120651753619,5.409388350226625e-07
144,Right MOG middle occipital gyrus,-5.362817479869153e-07,-0.0012136055956943892,5.362817479869153e-07
175,Left PO parietal operculum,4.781901026657239e-07,0.0005169235009816475,4.781901026657239e-07
107,Left AnG angular gyrus,-4.766722024040106e-07,-0.001966749507118948,4.766722024040106e-07
168,Right PCu precuneus,-4.240940514395355e-07,-0.002150156840798445,4.240940514395355e-07
201,Left STG superior temporal gyrus,-4.227421825714862e-07,-0.0012517396025941707,4.227421825714862e-07
140,Right MFC medial frontal cortex,4.1892849367286544e-07,0.00033514279493829235,4.1892849367286544e-07
145,Left MOG middle occipital gyrus,-4.0916834440223814e-07,-0.0010879786277655512,4.0916834440223814e-07
198,Right SPL superior parietal lobule,3.696867031333402e-07,0.0019404855047469027,3.696867031333402e-07
157,Left OCP occipital pole,-3.4303730685634327e-07,-0.0004932876472594216,3.4303730685634327e-07
60,Left Thalamus Proper,-3.3502387285601283e-07,-0.0010543201278778724,3.3502387285601283e-07
166,Right PCgG posterior cingulate gyrus,-3.3470584277840085e-07,-0.0005515952288988046,3.3470584277840085e-07
199,Left SPL superior parietal lobule,3.275195355014653e-07,0.001711289572995156,3.275195355014653e-07
177,Left PoG postcentral gyrus,2.670828443659257e-07,0.001449191513529513,2.670828443659257e-07
195,Left SMG supramarginal gyrus,-2.4474058892795024e-07,-0.0009804307992453687,2.4474058892795024e-07
182,Right PrG precentral gyrus,2.3421428096962815e-07,0.0014024751144461334,2.3421428096962815e-07
185,Left PT planum temporale,2.2095066330047043e-07,0.00019775084365392104,2.2095066330047043e-07
167,Left PCgG posterior cingulate gyrus,-2.1121886326372227e-07,-0.0003964578063460067,2.1121886326372227e-07
196,Right SOG superior occipital gyrus,2.0690069228209207e-07,0.00035380018380237743,2.0690069228209207e-07
204,Right TrIFG triangular part of the inferior frontal gyrus,-1.9939560337632968e-07,-0.0002793532403302379,1.9939560337632968e-07
192,Right SMC supplementary motor cortex,1.980373926801334e-07,0.00046083301276667044,1.980373926801334e-07
152,Right MSFG superior frontal gyrus medial segment,1.9443514106831868e-07,0.0006912169264978729,1.9443514106831868e-07
105,Left AOrG anterior orbital gyrus,1.9114628483017184e-07,0.00012940603483002633,1.9114628483017184e-07
190,Right SFG superior frontal gyrus,-1.841711367609004e-07,-0.0012635981693165377,1.841711367609004e-07
142,Right MFG middle frontal gyrus,-1.6081295337925129e-07,-0.0014971685959608294,1.6081295337925129e-07
124,Right GRe gyrus rectus,1.523962622428293e-07,0.00014172852388583124,1.523962622428293e-07
135,Left LiG lingual gyrus,1.4254998668099286e-07,0.00045644505735253915,1.4254998668099286e-07
129,Left IOG inferior occipital gyrus,-1.4165645516834946e-07,-0.0003894135952577926,1.4165645516834946e-07
156,Right OCP occipital pole,-1.4079368023389927e-07,-0.00018542527686804533,1.4079368023389927e-07
174,Right PO parietal operculum,1.3358665015091556e-07,0.0001279760108445771,1.3358665015091556e-07
161,Left OFuG occipital fusiform gyrus,-1.330373560246479e-07,-0.0002175160771002993,1.330373560246479e-07
56,Left Pallidum,-1.2805866323701357e-07,-7.158479274949059e-05,1.2805866323701357e-07
106,Right AnG angular gyrus,1.1084900504907487e-07,0.0005243157938821241,1.1084900504907487e-07
203,Left TMP temporal pole,1.0577115300530988e-07,0.00037569913547486067,1.0577115300530988e-07
101,Left ACgG anterior cingulate gyrus,8.824427503310832e-08,0.00019599053484853357,8.824427503310832e-08
165,Left OrIFG orbital part of the inferior frontal gyrus,8.645324524760346e-08,5.1612587412819266e-05,8.645324524760346e-08
35,Brain Stem,-8.629268917116831e-08,-0.0005974905798211694,8.629268917116831e-08
169,Left PCu precuneus,-7.642559767211292e-08,-0.00038465003308374435,7.642559767211292e-08
