ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
32,Left Amygdala,-3.899417583465576,-1462.281593799591,3.899417583465576
31,Right Amygdala,-3.117013403438629,-1165.7630128860474,3.117013403438629
117,Left Ent entorhinal area,-2.032093064013344,-1400.112121105194,2.032093064013344
116,Right Ent entorhinal area,-1.2518592467895142,-833.7382583618164,1.2518592467895142
48,Left Hippocampus,-0.8157065288383702,-1108.5451726913452,0.8157065288383702
47,Right Hippocampus,-0.5949572767389909,-866.8527522087097,0.5949572767389909
171,Left PHG parahippocampal gyrus,-0.34584186299321634,-411.89765882492065,0.34584186299321634
203,Left TMP temporal pole,-0.13453474613997313,-477.86741828918457,0.13453474613997313
200,Right STG superior temporal gyrus,-0.08608057025763881,-268.48529863357544,0.08608057025763881
35,Brain Stem,0.0669635764991941,463.6558036804199,0.0669635764991941
166,Right PCgG posterior cingulate gyrus,-0.0633970554013854,-104.47834730148315,0.0633970554013854
100,Right ACgG anterior cingulate gyrus,0.05369759195306328,95.58171367645264,0.05369759195306328
195,Left SMG supramarginal gyrus,-0.051764907803585454,-207.37022066116333,0.051764907803585454
207,Left TTG transverse temporal gyrus,0.03238371772878974,21.891393184661865,0.03238371772878974
59,Right Thalamus Proper,-0.03167175289779204,-94.6985411643982,0.03167175289779204
167,Left PCgG posterior cingulate gyrus,-0.030018933478605892,-56.34553813934326,0.030018933478605892
58,Left Putamen,-0.029356791931769752,-50.78725004196167,0.029356791931769752
139,Left MCgG middle cingulate gyrus,0.02747394579676955,58.51950454711914,0.02747394579676955
178,Right POrG posterior orbital gyrus,0.01738701957968337,17.473954677581787,0.01738701957968337
60,Left Thalamus Proper,-0.016258453542480858,-51.165353298187256,0.016258453542480858
109,Left Calc calcarine cortex,0.013322340659197083,21.502257823944092,0.013322340659197083
143,Left MFG middle frontal gyrus,-0.013157112579345704,-123.34793043136597,0.013157112579345704
177,Left PoG postcentral gyrus,0.009936301417338466,53.914371490478516,0.009936301417338466
128,Right IOG inferior occipital gyrus,-0.008266548270218978,-21.67488956451416,0.008266548270218978
55,Right Pallidum,-0.007878483609950289,-4.443464756011963,0.007878483609950289
153,Left MSFG superior frontal gyrus medial segment,0.007369607985218498,22.09408473968506,0.007369607985218498
164,Right OrIFG orbital part of the inferior frontal gyrus,0.007077616333161425,4.218259334564209,0.007077616333161425
155,Left MTG middle temporal gyrus,-0.006891187622036997,-44.18629503250122,0.006891187622036997
182,Right PrG precentral gyrus,0.006749388768661794,40.415339946746826,0.006749388768661794
133,Left ITG inferior temporal gyrus,-0.006129422614953636,-30.175147533416748,0.006129422614953636
154,Right MTG middle temporal gyrus,-0.006072692248333993,-39.42999076843262,0.006072692248333993
202,Right TMP temporal pole,-0.0059815035674170075,-21.395838260650635,0.0059815035674170075
201,Left STG superior temporal gyrus,-0.0058553733361890615,-17.33776044845581,0.0058553733361890615
198,Right SPL superior parietal lobule,0.005844683164777154,30.678741931915283,0.005844683164777154
145,Left MOG middle occipital gyrus,-0.005002865893538619,-13.30262041091919,0.005002865893538619
183,Left PrG precentral gyrus,0.004386212420808637,26.365522861480713,0.004386212420808637
170,Right PHG parahippocampal gyrus,-0.00394958451736805,-4.245803356170654,0.00394958451736805
132,Right ITG inferior temporal gyrus,-0.0034185278960582057,-17.05161714553833,0.0034185278960582057
199,Left SPL superior parietal lobule,0.0033380102312735964,17.44110345840454,0.0033380102312735964
120,Right FRP frontal pole,-0.002713270994563088,-4.327667236328125,0.002713270994563088
113,Left CO central operculum,0.0024273034962790665,4.221080780029297,0.0024273034962790665
146,Right MOrG medial orbital gyrus,0.0023852074701822185,4.248054504394531,0.0023852074701822185
115,Left Cun cuneus,0.002049617242203584,4.16892147064209,0.002049617242203584
138,Right MCgG middle cingulate gyrus,0.002037235230366659,4.194667339324951,0.002037235230366659
193,Left SMC supplementary motor cortex,0.0018349383512671637,4.427706241607666,0.0018349383512671637
