ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
142,Right MFG middle frontal gyrus,4.961114567411898e-07,0.0046187976622604765
201,Left STG superior temporal gyrus,4.9423360918362e-07,0.001463425716792699
144,Right MOG middle occipital gyrus,4.933124437294012e-07,0.0011163660601596348
192,Right SMC supplementary motor cortex,4.727539295618005e-07,0.0011000983940903097
107,Left AnG angular gyrus,4.7120085862224583e-07,0.0019441747426753864
162,Right OpIFG opercular part of the inferior frontal gyrus,4.4887434740627365e-07,0.0006553565472131595
119,Left FO frontal operculum,4.3238009443665817e-07,0.0003692526006489061
183,Left PrG precentral gyrus,4.1556783944730603e-07,0.0024979782829177566
106,Right AnG angular gyrus,4.130271052986966e-07,0.001953618208062835
120,Right FRP frontal pole,4.0330585157265157e-07,0.0006432728332583793
190,Right SFG superior frontal gyrus,3.8743412330222146e-07,0.0026581855199765414
173,Left PIns posterior insula,3.871033403034213e-07,0.0003673610699479468
103,Left AIns anterior insula,3.5574224300332145e-07,0.0006467393977800384
133,Left ITG inferior temporal gyrus,3.4270133102294144e-07,0.0016871186526259407
157,Left OCP occipital pole,3.424346470792152e-07,0.0004924210224999115
169,Left PCu precuneus,3.400805242208458e-07,0.0017116252784035169
58,Left Putamen,3.308080201712841e-07,0.0005722978748963214
125,Left GRe gyrus rectus,3.221793892970752e-07,0.000338288358761929
166,Right PCgG posterior cingulate gyrus,2.8701935344075023e-07,0.0004730078944703564
152,Right MSFG superior frontal gyrus medial segment,2.851806019901779e-07,0.0010138170400750823
200,Right STG superior temporal gyrus,2.839656375354838e-07,0.0008856888234731741
136,Right LOrG lateral orbital gyrus,2.706299141720981e-07,0.00023192983644548804
177,Left PoG postcentral gyrus,2.6101356530060855e-07,0.0014162596053211018
141,Left MFC medial frontal cortex,2.5658558862829567e-07,0.00020141968707321212
137,Left LOrG lateral orbital gyrus,2.5426333413421234e-07,0.00021739515068475157
118,Right FO frontal operculum,2.5374378821109996e-07,0.00021695093892049044
176,Right PoG postcentral gyrus,2.494282977831964e-07,0.0011862809842568822
197,Left SOG superior occipital gyrus,2.3111355796693684e-07,0.0003337279777042568
191,Left SFG superior frontal gyrus,2.0548119358847934e-07,0.001403436552209314
129,Left IOG inferior occipital gyrus,2.036955469594872e-07,0.0005599590585916303
154,Right MTG middle temporal gyrus,1.8411200248049514e-07,0.001195439232105855
108,Right Calc calcarine cortex,1.393189440005441e-07,0.00020229110668879002
128,Right IOG inferior occipital gyrus,1.317897532614762e-07,0.0003455527330515906
109,Left Calc calcarine cortex,1.306198664295777e-07,0.00021082046441733837
194,Right SMG supramarginal gyrus,1.298366152628486e-07,0.0004935089746140875
135,Left LiG lingual gyrus,1.2882995291009225e-07,0.00041251350921811536
55,Right Pallidum,1.247936773241055e-07,7.03836340107955e-05
179,Left POrG posterior orbital gyrus,1.2202390437103058e-07,0.00013459236652124673
204,Right TrIFG triangular part of the inferior frontal gyrus,9.748199215088356e-08,0.00013657227100338787
132,Right ITG inferior temporal gyrus,8.212779604957932e-08,0.0004096534466953017
185,Left PT planum temporale,7.757756894183808e-08,6.943192420294508e-05
102,Right AIns anterior insula,7.750929917441419e-08,0.00013781153393210843
178,Right POrG posterior orbital gyrus,6.614225558630789e-08,6.647296686423942e-05
115,Left Cun cuneus,6.541881457084723e-08,0.00013306186883710325
175,Left PO parietal operculum,6.249958071401076e-08,6.756204675184563e-05
163,Left OpIFG opercular part of the inferior frontal gyrus,4.6203018908159536e-08,6.546967779286206e-05
147,Left MOrG medial orbital gyrus,3.696293300753242e-08,6.645935354754329e-05
138,Right MCgG middle cingulate gyrus,3.461681894714672e-08,7.12760302121751e-05
182,Right PrG precentral gyrus,3.3190471445083987e-08,0.0001987445430131629
114,Right Cun cuneus,3.2500880619269225e-08,6.760183168807998e-05
101,Left ACgG anterior cingulate gyrus,3.134129716851612e-08,6.960902101127431e-05
134,Right LiG lingual gyrus,1.9132646918487214e-08,6.551018304890022e-05
37,Left Caudate,0.0,0.0
23,Right Accumbens Area,0.0,0.0
30,Left Accumbens Area,0.0,0.0
57,Right Putamen,0.0,0.0
76,Right Basal Forebrain,0.0,0.0
75,Left Basal Forebrain,0.0,0.0
123,Left FuG fusiform gyrus,0.0,0.0
122,Right FuG fusiform gyrus,0.0,0.0
124,Right GRe gyrus rectus,0.0,0.0
104,Right AOrG anterior orbital gyrus,0.0,0.0
36,Right Caudate,0.0,0.0
150,Right MPrG precentral gyrus medial segment,0.0,0.0
140,Right MFC medial frontal cortex,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0
172,Right PIns posterior insula,0.0,0.0
165,Left OrIFG orbital part of the inferior frontal gyrus,0.0,0.0
148,Right MPoG postcentral gyrus medial segment,0.0,0.0
174,Right PO parietal operculum,0.0,0.0
184,Right PT planum temporale,0.0,0.0
180,Right PP planum polare,0.0,0.0
205,Left TrIFG triangular part of the inferior frontal gyrus,0.0,0.0
206,Right TTG transverse temporal gyrus,0.0,0.0
