ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
31,Right Amygdala,-0.4596371811660216,-171.90430575609207,0.4596371811660216
32,Left Amygdala,-0.43918157076835634,-164.69308903813362,0.43918157076835634
116,Right Ent entorhinal area,-0.35618260516239714,-237.2176150381565,0.35618260516239714
117,Left Ent entorhinal area,-0.31206021270835,-215.00948655605316,0.31206021270835
48,Left Hippocampus,-0.10798435598458324,-146.75073978304863,0.10798435598458324
47,Right Hippocampus,-0.09892732663848422,-144.1371149122715,0.09892732663848422
171,Left PHG parahippocampal gyrus,-0.09167940250271814,-109.1901683807373,0.09167940250271814
170,Right PHG parahippocampal gyrus,-0.06870665173197901,-73.85965061187744,0.06870665173197901
202,Right TMP temporal pole,-0.047360498544587945,-169.4085032939911,0.047360498544587945
75,Left Basal Forebrain,-0.03319947311542178,-4.9467214941978455,0.03319947311542178
76,Right Basal Forebrain,-0.023064104527452566,-3.1597823202610016,0.023064104527452566
203,Left TMP temporal pole,-0.01821074069284641,-64.68455094099045,0.01821074069284641
132,Right ITG inferior temporal gyrus,-0.013734499113552075,-68.50768157839775,0.013734499113552075
100,Right ACgG anterior cingulate gyrus,0.01046331220128563,18.62469571828842,0.01046331220128563
123,Left FuG fusiform gyrus,-0.006672985189543594,-20.94650050997734,0.006672985189543594
122,Right FuG fusiform gyrus,-0.004142141692778644,-13.379117667675018,0.004142141692778644
154,Right MTG middle temporal gyrus,-0.003922397438043735,-25.468126565217972,0.003922397438043735
103,Left AIns anterior insula,-0.003381981790000194,-6.148442894220352,0.003381981790000194
133,Left ITG inferior temporal gyrus,-0.0027377980767094505,-13.478179931640625,0.0027377980767094505
200,Right STG superior temporal gyrus,-0.0027139562660778668,-8.464829593896866,0.0027139562660778668
59,Right Thalamus Proper,-0.0023231926769715886,-6.94634610414505,0.0023231926769715886
146,Right MOrG medial orbital gyrus,0.002166961499106543,3.8593584299087524,0.002166961499106543
155,Left MTG middle temporal gyrus,-0.0021484692163268107,-13.77598461508751,0.0021484692163268107
58,Left Putamen,-0.0010107715867158306,-1.7486348450183868,0.0010107715867158306
102,Right AIns anterior insula,-0.000976422640282338,-1.736079454421997,0.000976422640282338
139,Left MCgG middle cingulate gyrus,0.0009614036256718523,2.0477897226810455,0.0009614036256718523
60,Left Thalamus Proper,-0.0006462640901728589,-2.033793091773987,0.0006462640901728589
201,Left STG superior temporal gyrus,-0.0005531198609644237,-1.6377879083156586,0.0005531198609644237
167,Left PCgG posterior cingulate gyrus,-0.0005434284231798662,-1.020015150308609,0.0005434284231798662
138,Right MCgG middle cingulate gyrus,0.0004836699955668364,0.9958765208721161,0.0004836699955668364
101,Left ACgG anterior cingulate gyrus,0.00043098778136406647,0.9572238624095917,0.00043098778136406647
57,Right Putamen,-0.0003968207260460965,-0.6622937917709351,0.0003968207260460965
147,Left MOrG medial orbital gyrus,0.00035618388148913525,0.6404186189174652,0.00035618388148913525
151,Left MPrG precentral gyrus medial segment,0.00025354659165395386,0.31617259979248047,0.00025354659165395386
107,Left AnG angular gyrus,-0.00023904958513253416,-0.9863185882568359,0.00023904958513253416
166,Right PCgG posterior cingulate gyrus,-0.00019187964860675405,-0.31621766090393066,0.00019187964860675405
169,Left PCu precuneus,-0.00012668301683521025,-0.6375956237316132,0.00012668301683521025
119,Left FO frontal operculum,0.0,0.0,0.0
118,Right FO frontal operculum,0.0,0.0,0.0
56,Left Pallidum,0.0,0.0,0.0
30,Left Accumbens Area,0.0,0.0,0.0
23,Right Accumbens Area,0.0,0.0,0.0
35,Brain Stem,0.0,0.0,0.0
37,Left Caudate,0.0,0.0,0.0
36,Right Caudate,0.0,0.0,0.0
55,Right Pallidum,0.0,0.0,0.0
108,Right Calc calcarine cortex,0.0,0.0,0.0
109,Left Calc calcarine cortex,0.0,0.0,0.0
106,Right AnG angular gyrus,0.0,0.0,0.0
105,Left AOrG anterior orbital gyrus,0.0,0.0,0.0
104,Right AOrG anterior orbital gyrus,0.0,0.0,0.0
136,Right LOrG lateral orbital gyrus,0.0,0.0,0.0
137,Left LOrG lateral orbital gyrus,0.0,0.0,0.0
134,Right LiG lingual gyrus,0.0,0.0,0.0
135,Left LiG lingual gyrus,0.0,0.0,0.0
