ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
185,Left PT planum temporale,1.5052738536068618e-06,0.0013472200989781413
137,Left LOrG lateral orbital gyrus,1.4953576086214281e-06,0.001278530755371321
76,Right Basal Forebrain,1.4952587609155524e-06,0.0002048504502454307
176,Right PoG postcentral gyrus,1.455586029358519e-06,0.006922767155629117
140,Right MFC medial frontal cortex,1.446605297132919e-06,0.0011572842377063353
202,Right TMP temporal pole,1.4247301496189897e-06,0.005096259745187126
103,Left AIns anterior insula,1.340957629554946e-06,0.002437860970530892
106,Right AnG angular gyrus,1.317628064894523e-06,0.006232380746951094
179,Left POrG posterior orbital gyrus,1.2595140989095138e-06,0.0013892440510971937
150,Right MPrG precentral gyrus medial segment,1.2411131148696161e-06,0.0014669957017758861
123,Left FuG fusiform gyrus,1.1635341835505674e-06,0.0036523338021652307
101,Left ACgG anterior cingulate gyrus,1.115710326541825e-06,0.002477992635249393
75,Left Basal Forebrain,1.0407369846756252e-06,0.00015506981071666814
114,Right Cun cuneus,1.0013448235650475e-06,0.002082797233015299
122,Right FuG fusiform gyrus,9.781095140178228e-07,0.003159293730277568
136,Right LOrG lateral orbital gyrus,9.642565769837276e-07,0.0008263678864750545
125,Left GRe gyrus rectus,9.594393798449476e-07,0.001007411348837195
124,Right GRe gyrus rectus,9.512655128429453e-07,0.0008846769269439392
57,Right Putamen,9.45829347518444e-07,0.001578589181008283
168,Right PCu precuneus,8.105600431962839e-07,0.004109539419005159
102,Right AIns anterior insula,7.900130180474392e-07,0.0014046431460883468
115,Left Cun cuneus,7.806099160455786e-07,0.001587760569236707
129,Left IOG inferior occipital gyrus,7.239871352376391e-07,0.00199024063476827
121,Left FRP frontal pole,6.173815780185848e-07,0.0008661863539600745
23,Right Accumbens Area,6.104919944042448e-07,0.00010500462303753011
147,Left MOrG medial orbital gyrus,5.684369342906392e-07,0.0010220496078545693
148,Right MPoG postcentral gyrus medial segment,5.418632542550301e-07,0.0001690613353275694
174,Right PO parietal operculum,4.0844377561784415e-07,0.0003912891370418947
180,Right PP planum polare,3.8067942654260817e-07,0.0002980719909828622
36,Right Caudate,2.877999487217305e-07,0.00037183753374847583
37,Left Caudate,2.0845236288132294e-07,0.0002626499772304669
30,Left Accumbens Area,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0
184,Right PT planum temporale,0.0,0.0
