ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
32,Left Amygdala,6.065235091955401e-05,0.022744631594832754
31,Right Amygdala,5.9644347652830284e-05,0.022306986022158526
48,Left Hippocampus,3.596333806022897e-05,0.04887417642385117
116,Right Ent entorhinal area,2.9548848246335394e-05,0.019679532932059374
47,Right Hippocampus,2.3812416509224017e-05,0.03469469085393939
117,Left Ent entorhinal area,2.3705569545646147e-05,0.016333137416950194
100,Right ACgG anterior cingulate gyrus,2.2232545828894747e-05,0.03957393157543265
171,Left PHG parahippocampal gyrus,1.638691292688705e-05,0.019516813295922475
178,Right POrG posterior orbital gyrus,1.119678693508442e-05,0.011252770869759843
200,Right STG superior temporal gyrus,7.558030086738494e-06,0.023573495840537362
55,Right Pallidum,7.032052279307163e-06,0.00396607748552924
151,Left MPrG precentral gyrus medial segment,6.684291963911755e-06,0.008335312078997958
109,Left Calc calcarine cortex,6.302222475090555e-06,0.010171787074796157
139,Left MCgG middle cingulate gyrus,6.1715565667079956e-06,0.01314541548708803
170,Right PHG parahippocampal gyrus,6.073395502320383e-06,0.006528900164994411
153,Left MSFG superior frontal gyrus medial segment,5.780577691370687e-06,0.01733017191872932
113,Left CO central operculum,5.668218069036516e-06,0.009857031222054502
150,Right MPrG precentral gyrus medial segment,5.655396904798528e-06,0.006684679141471861
155,Left MTG middle temporal gyrus,5.58900588040408e-06,0.03583670570515096
193,Left SMC supplementary motor cortex,5.5157074355858024e-06,0.013309402042068541
138,Right MCgG middle cingulate gyrus,5.424375240468805e-06,0.01116878862012527
119,Left FO frontal operculum,5.052345988217445e-06,0.004314703473937698
133,Left ITG inferior temporal gyrus,4.377851138233256e-06,0.02155216115352232
146,Right MOrG medial orbital gyrus,4.0277161671147834e-06,0.00717336249363143
136,Right LOrG lateral orbital gyrus,3.9763891057582964e-06,0.0034077654636348598
166,Right PCgG posterior cingulate gyrus,3.949649025458906e-06,0.006509021593956277
201,Left STG superior temporal gyrus,3.856654752183319e-06,0.011419554721214809
202,Right TMP temporal pole,3.6526918297589658e-06,0.01306567867504782
132,Right ITG inferior temporal gyrus,3.5858367494102636e-06,0.017886153706058394
157,Left OCP occipital pole,3.5704061690451104e-06,0.005134244071086869
145,Left MOG middle occipital gyrus,3.5583009171627474e-06,0.009461522138735745
57,Right Putamen,3.5408819701313057e-06,0.005909732008149149
187,Left SCA subcallosal area,3.434792434176616e-06,0.0016521351608389523
