ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
205,Left TrIFG triangular part of the inferior frontal gyrus,4.393492291590699e-08,6.581451452802867e-05
103,Left AIns anterior insula,3.8762163917449015e-08,7.046961400192231e-05
147,Left MOrG medial orbital gyrus,3.7498820639910534e-08,6.742287951055914e-05
183,Left PrG precentral gyrus,3.225321618197422e-08,0.00019387408246984705
123,Left FuG fusiform gyrus,0.0,0.0
114,Right Cun cuneus,0.0,0.0
104,Right AOrG anterior orbital gyrus,0.0,0.0
108,Right Calc calcarine cortex,0.0,0.0
37,Left Caudate,0.0,0.0
30,Left Accumbens Area,0.0,0.0
23,Right Accumbens Area,0.0,0.0
36,Right Caudate,0.0,0.0
75,Left Basal Forebrain,0.0,0.0
76,Right Basal Forebrain,0.0,0.0
118,Right FO frontal operculum,0.0,0.0
137,Left LOrG lateral orbital gyrus,0.0,0.0
122,Right FuG fusiform gyrus,0.0,0.0
121,Left FRP frontal pole,0.0,0.0
125,Left GRe gyrus rectus,0.0,0.0
148,Right MPoG postcentral gyrus medial segment,0.0,0.0
141,Left MFC medial frontal cortex,0.0,0.0
164,Right OrIFG orbital part of the inferior frontal gyrus,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0
173,Left PIns posterior insula,0.0,0.0
172,Right PIns posterior insula,0.0,0.0
180,Right PP planum polare,0.0,0.0
181,Left PP planum polare,0.0,0.0
184,Right PT planum temporale,0.0,0.0
179,Left POrG posterior orbital gyrus,0.0,0.0
206,Right TTG transverse temporal gyrus,0.0,0.0
207,Left TTG transverse temporal gyrus,0.0,0.0
