ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
115,Left Cun cuneus,1.5112998392511912e-06,0.003073983873036923
135,Left LiG lingual gyrus,1.4057573465900036e-06,0.0045012350237811916
137,Left LOrG lateral orbital gyrus,1.3444128045294848e-06,0.0011494729478727095
182,Right PrG precentral gyrus,1.306842547959885e-06,0.007825373177183792
180,Right PP planum polare,1.260146994634661e-06,0.0009866950967989396
172,Right PIns posterior insula,1.2417091392517949e-06,0.0012106664107705
123,Left FuG fusiform gyrus,1.2305820912426689e-06,0.003862797184410738
128,Right IOG inferior occipital gyrus,1.1608084644390586e-06,0.003043639793759212
136,Right LOrG lateral orbital gyrus,1.1509653243528028e-06,0.000986377282970352
150,Right MPrG precentral gyrus medial segment,1.1445129556491162e-06,0.0013528143135772552
119,Left FO frontal operculum,1.1289556455128855e-06,0.0009641281212680042
165,Left OrIFG orbital part of the inferior frontal gyrus,9.756157344064428e-07,0.0005824425934406463
134,Right LiG lingual gyrus,9.613700578874984e-07,0.0032917310782067943
205,Left TrIFG triangular part of the inferior frontal gyrus,9.31478563278201e-07,0.0013953548877907451
163,Left OpIFG opercular part of the inferior frontal gyrus,8.353432405877388e-07,0.0011836813719128259
102,Right AIns anterior insula,7.694913473774347e-07,0.0013681556156370789
149,Left MPoG postcentral gyrus medial segment,7.617668029041019e-07,0.00028642431789194234
101,Left ACgG anterior cingulate gyrus,7.573290850580551e-07,0.0016820278979139403
185,Left PT planum temporale,7.275352043141325e-07,0.0006511440078611486
174,Right PO parietal operculum,6.877689390605615e-07,0.0006588826436200179
108,Right Calc calcarine cortex,6.261923136003572e-07,0.0009092312393477187
147,Left MOrG medial orbital gyrus,5.42375018630587e-07,0.0009751902834977955
37,Left Caudate,4.938348808089301e-07,0.0006222319498192519
206,Right TTG transverse temporal gyrus,4.817245349424226e-07,0.00031119404957280494
104,Right AOrG anterior orbital gyrus,4.2582961408443513e-07,0.00032277884747600183
57,Right Putamen,3.6738053346588456e-07,0.0006131581103545614
122,Right FuG fusiform gyrus,3.525243858351219e-07,0.0011386537662474439
124,Right GRe gyrus rectus,3.5027301383970844e-07,0.00032575390287092887
36,Right Caudate,3.3452380579682183e-07,0.0004322047570894938
140,Right MFC medial frontal cortex,6.150955869088648e-08,4.920764695270918e-05
30,Left Accumbens Area,0.0,0.0
23,Right Accumbens Area,0.0,0.0
148,Right MPoG postcentral gyrus medial segment,0.0,0.0
184,Right PT planum temporale,0.0,0.0
