ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
31,Right Amygdala,0.4596371793332584,171.90430507063866
32,Left Amygdala,0.4391815690199534,164.69308838248253
116,Right Ent entorhinal area,0.35618260628110293,237.21761578321457
117,Left Ent entorhinal area,0.312060211670243,215.00948584079742
48,Left Hippocampus,0.10798435642317518,146.75074037909508
47,Right Hippocampus,0.09892732698621207,144.13711541891098
171,Left PHG parahippocampal gyrus,0.09167940265285579,109.19016855955124
170,Right PHG parahippocampal gyrus,0.06870665181514829,73.85965070128441
202,Right TMP temporal pole,0.047360498386286545,169.40850272774696
75,Left Basal Forebrain,0.03319947311542178,4.9467214941978455
76,Right Basal Forebrain,0.023064103874846968,3.1597822308540344
203,Left TMP temporal pole,0.01838933002740682,65.31890025734901
132,Right ITG inferior temporal gyrus,0.013734499143426095,68.50768172740936
100,Right ACgG anterior cingulate gyrus,0.01046331220128563,18.62469571828842
123,Left FuG fusiform gyrus,0.006672985161060966,20.946500420570374
122,Right FuG fusiform gyrus,0.004142141665098468,13.379117578268051
154,Right MTG middle temporal gyrus,0.003922397415094157,25.46812641620636
103,Left AIns anterior insula,0.0033819817736072772,6.14844286441803
133,Left ITG inferior temporal gyrus,0.0027377981009242157,13.478180050849915
200,Right STG superior temporal gyrus,0.0027139562660778668,8.464829593896866
59,Right Thalamus Proper,0.002323192657036925,6.946346044540405
146,Right MOrG medial orbital gyrus,0.002166961499106543,3.8593584299087524
155,Left MTG middle temporal gyrus,0.0021484692256226066,13.775984674692154
58,Left Putamen,0.0010107715694890546,1.7486348152160645
102,Right AIns anterior insula,0.000976422640282338,1.736079454421997
139,Left MCgG middle cingulate gyrus,0.0009614036256718523,2.0477897226810455
60,Left Thalamus Proper,0.0006462640996429327,2.033793121576309
201,Left STG superior temporal gyrus,0.0005531198609644237,1.6377879083156586
167,Left PCgG posterior cingulate gyrus,0.0005434284231798662,1.020015150308609
138,Right MCgG middle cingulate gyrus,0.0004836699955668364,0.9958765208721161
101,Left ACgG anterior cingulate gyrus,0.00043098775452721607,0.9572238028049469
57,Right Putamen,0.000396820708189702,0.6622937619686127
147,Left MOrG medial orbital gyrus,0.00035618386491387255,0.6404185891151428
151,Left MPrG precentral gyrus medial segment,0.00025354659165395386,0.31617259979248047
107,Left AnG angular gyrus,0.00023904959235558854,0.9863186180591583
166,Right PCgG posterior cingulate gyrus,0.00019187964860675405,0.31621766090393066
169,Left PCu precuneus,0.00012668301683521025,0.6375956237316132
119,Left FO frontal operculum,0.0,0.0
118,Right FO frontal operculum,0.0,0.0
56,Left Pallidum,0.0,0.0
30,Left Accumbens Area,0.0,0.0
23,Right Accumbens Area,0.0,0.0
35,Brain Stem,0.0,0.0
37,Left Caudate,0.0,0.0
36,Right Caudate,0.0,0.0
55,Right Pallidum,0.0,0.0
108,Right Calc calcarine cortex,0.0,0.0
109,Left Calc calcarine cortex,0.0,0.0
106,Right AnG angular gyrus,0.0,0.0
105,Left AOrG anterior orbital gyrus,0.0,0.0
104,Right AOrG anterior orbital gyrus,0.0,0.0
136,Right LOrG lateral orbital gyrus,0.0,0.0
137,Left LOrG lateral orbital gyrus,0.0,0.0
134,Right LiG lingual gyrus,0.0,0.0
135,Left LiG lingual gyrus,0.0,0.0
124,Right GRe gyrus rectus,0.0,0.0
125,Left GRe gyrus rectus,0.0,0.0
128,Right IOG inferior occipital gyrus,0.0,0.0
129,Left IOG inferior occipital gyrus,0.0,0.0
120,Right FRP frontal pole,0.0,0.0
121,Left FRP frontal pole,0.0,0.0
112,Right CO central operculum,0.0,0.0
113,Left CO central operculum,0.0,0.0
115,Left Cun cuneus,0.0,0.0
114,Right Cun cuneus,0.0,0.0
142,Right MFG middle frontal gyrus,0.0,0.0
145,Left MOG middle occipital gyrus,0.0,0.0
152,Right MSFG superior frontal gyrus medial segment,0.0,0.0
153,Left MSFG superior frontal gyrus medial segment,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0
150,Right MPrG precentral gyrus medial segment,0.0,0.0
148,Right MPoG postcentral gyrus medial segment,0.0,0.0
156,Right OCP occipital pole,0.0,0.0
160,Right OFuG occipital fusiform gyrus,0.0,0.0
157,Left OCP occipital pole,0.0,0.0
165,Left OrIFG orbital part of the inferior frontal gyrus,0.0,0.0
164,Right OrIFG orbital part of the inferior frontal gyrus,0.0,0.0
163,Left OpIFG opercular part of the inferior frontal gyrus,0.0,0.0
162,Right OpIFG opercular part of the inferior frontal gyrus,0.0,0.0
144,Right MOG middle occipital gyrus,0.0,0.0
143,Left MFG middle frontal gyrus,0.0,0.0
140,Right MFC medial frontal cortex,0.0,0.0
141,Left MFC medial frontal cortex,0.0,0.0
173,Left PIns posterior insula,0.0,0.0
172,Right PIns posterior insula,0.0,0.0
168,Right PCu precuneus,0.0,0.0
161,Left OFuG occipital fusiform gyrus,0.0,0.0
174,Right PO parietal operculum,0.0,0.0
175,Left PO parietal operculum,0.0,0.0
176,Right PoG postcentral gyrus,0.0,0.0
177,Left PoG postcentral gyrus,0.0,0.0
182,Right PrG precentral gyrus,0.0,0.0
183,Left PrG precentral gyrus,0.0,0.0
184,Right PT planum temporale,0.0,0.0
185,Left PT planum temporale,0.0,0.0
178,Right POrG posterior orbital gyrus,0.0,0.0
179,Left POrG posterior orbital gyrus,0.0,0.0
180,Right PP planum polare,0.0,0.0
181,Left PP planum polare,0.0,0.0
191,Left SFG superior frontal gyrus,0.0,0.0
190,Right SFG superior frontal gyrus,0.0,0.0
187,Left SCA subcallosal area,0.0,0.0
186,Right SCA subcallosal area,0.0,0.0
192,Right SMC supplementary motor cortex,0.0,0.0
193,Left SMC supplementary motor cortex,0.0,0.0
194,Right SMG supramarginal gyrus,0.0,0.0
195,Left SMG supramarginal gyrus,0.0,0.0
199,Left SPL superior parietal lobule,0.0,0.0
198,Right SPL superior parietal lobule,0.0,0.0
197,Left SOG superior occipital gyrus,0.0,0.0
196,Right SOG superior occipital gyrus,0.0,0.0
204,Right TrIFG triangular part of the inferior frontal gyrus,0.0,0.0
205,Left TrIFG triangular part of the inferior frontal gyrus,0.0,0.0
206,Right TTG transverse temporal gyrus,0.0,0.0
207,Left TTG transverse temporal gyrus,0.0,0.0
