ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
32,Left Amygdala,-0.4904424790938695,-183.91592966020107,0.4904424790938695
31,Right Amygdala,-0.4711242475930382,-176.2004685997963,0.4711242475930382
116,Right Ent entorhinal area,-0.38396087159086634,-255.71794047951698,0.38396087159086634
117,Left Ent entorhinal area,-0.37732059317161104,-259.97388869524,0.37732059317161104
48,Left Hippocampus,-0.16581403979972673,-225.34128008782864,0.16581403979972673
171,Left PHG parahippocampal gyrus,-0.15154615149690162,-180.49146643280983,0.15154615149690162
30,Left Accumbens Area,-0.1514296314791235,-28.92305961251259,0.1514296314791235
170,Right PHG parahippocampal gyrus,-0.14114481695862705,-151.73067823052406,0.14114481695862705
202,Right TMP temporal pole,-0.13479299569616512,-482.15454560518265,0.13479299569616512
47,Right Hippocampus,-0.1341913064702701,-195.51673352718353,0.1341913064702701
23,Right Accumbens Area,-0.12116663305218829,-20.840660884976387,0.12116663305218829
203,Left TMP temporal pole,-0.11072167848564081,-393.28340198099613,0.11072167848564081
133,Left ITG inferior temporal gyrus,-0.08231631893889342,-405.2432381361723,0.08231631893889342
132,Right ITG inferior temporal gyrus,-0.07943268813366114,-396.21024841070175,0.07943268813366114
122,Right FuG fusiform gyrus,-0.07712885712045633,-249.12620849907398,0.07712885712045633
123,Left FuG fusiform gyrus,-0.07711836933026309,-242.07456132769585,0.07711836933026309
154,Right MTG middle temporal gyrus,-0.05569097779297634,-361.6015188097954,0.05569097779297634
75,Left Basal Forebrain,-0.04620136440600325,-6.884003296494484,0.04620136440600325
155,Left MTG middle temporal gyrus,-0.045416869116216174,-291.2129647731781,0.045416869116216174
100,Right ACgG anterior cingulate gyrus,0.044356670933827926,78.9548742622137,0.044356670933827926
57,Right Putamen,-0.03867881758938727,-64.55494655668736,0.03867881758938727
102,Right AIns anterior insula,-0.03698262674534951,-65.75511035323143,0.03698262674534951
200,Right STG superior temporal gyrus,-0.03552821817956853,-110.81251250207424,0.03552821817956853
58,Left Putamen,-0.034862830606154624,-60.3126969486475,0.034862830606154624
59,Right Thalamus Proper,-0.028646210219748443,-85.65216855704784,0.028646210219748443
201,Left STG superior temporal gyrus,-0.024441289352187028,-72.37065777182579,0.024441289352187028
60,Left Thalamus Proper,-0.024058973809102244,-75.71359057724476,0.024058973809102244
