ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
31,Right Amygdala,-4.620761447928517e-05,-0.017281647815252654,4.620761447928517e-05
32,Left Amygdala,-4.1491460462566466e-05,-0.015559297673462424,4.1491460462566466e-05
48,Left Hippocampus,-1.8466075857173694e-05,-0.025095397089899052,1.8466075857173694e-05
100,Right ACgG anterior cingulate gyrus,1.1845249533058102e-05,0.021084544168843422,1.1845249533058102e-05
116,Right Ent entorhinal area,-1.124741727660701e-05,-0.0074907799062202685,1.124741727660701e-05
47,Right Hippocampus,-9.932583867718946e-06,-0.014471774695266504,9.932583867718946e-06
117,Left Ent entorhinal area,-9.47596324620909e-06,-0.006528938676638063,9.47596324620909e-06
171,Left PHG parahippocampal gyrus,-9.424728593096218e-06,-0.011224851754377596,9.424728593096218e-06
200,Right STG superior temporal gyrus,-2.346505353788022e-06,-0.007318750198464841,2.346505353788022e-06
193,Left SMC supplementary motor cortex,2.1438310473290467e-06,0.0051730643172049895,2.1438310473290467e-06
136,Right LOrG lateral orbital gyrus,-1.7105915587473673e-06,-0.0014659769658464938,1.7105915587473673e-06
151,Left MPrG precentral gyrus medial segment,1.5590646516202344e-06,0.0019441536205704324,1.5590646516202344e-06
155,Left MTG middle temporal gyrus,-1.49572933912559e-06,-0.009590616522473283,1.49572933912559e-06
170,Right PHG parahippocampal gyrus,-1.4149547733236538e-06,-0.0015210763813229278,1.4149547733236538e-06
138,Right MCgG middle cingulate gyrus,1.3792381758779928e-06,0.002839851404132787,1.3792381758779928e-06
178,Right POrG posterior orbital gyrus,1.353360195609449e-06,0.0013601269965874963,1.353360195609449e-06
113,Left CO central operculum,1.3486813273722153e-06,0.0023453568283002824,1.3486813273722153e-06
139,Left MCgG middle cingulate gyrus,1.2950433472536522e-06,0.002758442329650279,1.2950433472536522e-06
153,Left MSFG superior frontal gyrus medial segment,1.288968934102066e-06,0.0038643288644379936,1.288968934102066e-06
128,Right IOG inferior occipital gyrus,-1.1221649822111942e-06,-0.0029423165833577514,1.1221649822111942e-06
57,Right Putamen,1.0615259320296597e-06,0.001771686780557502,1.0615259320296597e-06
187,Left SCA subcallosal area,9.856474305805122e-07,0.0004740964141092263,9.856474305805122e-07
119,Left FO frontal operculum,9.75825211095386e-07,0.0008333547302754596,9.75825211095386e-07
55,Right Pallidum,-9.144642195253178e-07,-0.0005157578198122792,9.144642195253178e-07
120,Right FRP frontal pole,8.670328563403303e-07,0.0013829174058628269,8.670328563403303e-07
133,Left ITG inferior temporal gyrus,-8.592289178208441e-07,-0.004229983962432016,8.592289178208441e-07
150,Right MPrG precentral gyrus medial segment,8.501702552332736e-07,0.0010049012416857295,8.501702552332736e-07
58,Left Putamen,-6.245842381485474e-07,-0.001080530731996987,6.245842381485474e-07
59,Right Thalamus Proper,-5.983510671765933e-07,-0.001789069690858014,5.983510671765933e-07
163,Left OpIFG opercular part of the inferior frontal gyrus,5.920186378232656e-07,0.0008388904097955674,5.920186378232656e-07
186,Right SCA subcallosal area,5.86195941294361e-07,0.0002843050315277651,5.86195941294361e-07
132,Right ITG inferior temporal gyrus,-5.806006166584336e-07,-0.0028960358758922666,5.806006166584336e-07
109,Left Calc calcarine cortex,5.803068924800272e-07,0.000936615324462764,5.803068924800272e-07
112,Right CO central operculum,5.728664485175423e-07,0.00101626507967012,5.728664485175423e-07
202,Right TMP temporal pole,-5.623744773836783e-07,-0.0020116135056014173,5.623744773836783e-07
146,Right MOrG medial orbital gyrus,5.409388268520195e-07,0.0009634120506234467,5.409388268520195e-07
144,Right MOG middle occipital gyrus,-5.362817479869153e-07,-0.0012136055956943892,5.362817479869153e-07
175,Left PO parietal operculum,4.781901161272551e-07,0.0005169235155335627,4.781901161272551e-07
107,Left AnG angular gyrus,-4.766722129846567e-07,-0.0019667495507746935,4.766722129846567e-07
168,Right PCu precuneus,-4.240940514395355e-07,-0.002150156840798445,4.240940514395355e-07
201,Left STG superior temporal gyrus,-4.227421899432771e-07,-0.0012517396244220436,4.227421899432771e-07
140,Right MFC medial frontal cortex,4.1892850276781247e-07,0.00033514280221424997,4.1892850276781247e-07
145,Left MOG middle occipital gyrus,-4.0916834713858924e-07,-0.0010879786350415088,4.0916834713858924e-07
198,Right SPL superior parietal lobule,3.696867128364652e-07,0.001940485555678606,3.696867128364652e-07
157,Left OCP occipital pole,-3.430372967367917e-07,-0.0004932876327075064,3.430372967367917e-07
60,Left Thalamus Proper,-3.3502387285601283e-07,-0.0010543201278778724,3.3502387285601283e-07
166,Right PCgG posterior cingulate gyrus,-3.3470584277840085e-07,-0.0005515952288988046,3.3470584277840085e-07
199,Left SPL superior parietal lobule,3.2751953828652083e-07,0.0017112895875470713,3.2751953828652083e-07
177,Left PoG postcentral gyrus,2.670828470478121e-07,0.0014491915280814283,2.670828470478121e-07
195,Left SMG supramarginal gyrus,-2.4474058892795024e-07,-0.0009804307992453687,2.4474058892795024e-07
182,Right PrG precentral gyrus,2.342142773243588e-07,0.0014024750926182605,2.342142773243588e-07
185,Left PT planum temporale,2.2095066330047043e-07,0.00019775084365392104,2.2095066330047043e-07
167,Left PCgG posterior cingulate gyrus,-2.1121886326372227e-07,-0.0003964578063460067,2.1121886326372227e-07
196,Right SOG superior occipital gyrus,2.0690068377220012e-07,0.0003538001692504622,2.0690068377220012e-07
204,Right TrIFG triangular part of the inferior frontal gyrus,-1.993956085697327e-07,-0.0002793532476061955,1.993956085697327e-07
192,Right SMC supplementary motor cortex,1.9803739580688787e-07,0.00046083302004262805,1.9803739580688787e-07
152,Right MSFG superior frontal gyrus medial segment,1.9443515334841592e-07,0.0006912169701536186,1.9443515334841592e-07
105,Left AOrG anterior orbital gyrus,1.9114628483017184e-07,0.00012940603483002633,1.9114628483017184e-07
190,Right SFG superior frontal gyrus,-1.841711367609004e-07,-0.0012635981693165377,1.841711367609004e-07
142,Right MFG middle frontal gyrus,-1.6081295728685472e-07,-0.0014971686323406175,1.6081295728685472e-07
124,Right GRe gyrus rectus,1.5239625441921895e-07,0.00014172851660987362,1.5239625441921895e-07
135,Left LiG lingual gyrus,1.4254999122562598e-07,0.0004564450719044544,1.4254999122562598e-07
129,Left IOG inferior occipital gyrus,-1.4165645781511468e-07,-0.00038941360253375024,1.4165645781511468e-07
156,Right OCP occipital pole,-1.4079368023389927e-07,-0.00018542527686804533,1.4079368023389927e-07
174,Right PO parietal operculum,1.3358664255597023e-07,0.0001279760035686195,1.3358664255597023e-07
161,Left OFuG occipital fusiform gyrus,-1.330373560246479e-07,-0.0002175160771002993,1.330373560246479e-07
56,Left Pallidum,-1.2805867625303792e-07,-7.15848000254482e-05,1.2805867625303792e-07
106,Right AnG angular gyrus,1.1084900351081745e-07,0.0005243157866061665,1.1084900351081745e-07
203,Left TMP temporal pole,1.0577115095689838e-07,0.00037569912819890305,1.0577115095689838e-07
101,Left ACgG anterior cingulate gyrus,8.824427503310832e-08,0.00019599053484853357,8.824427503310832e-08
165,Left OrIFG orbital part of the inferior frontal gyrus,8.645323306006977e-08,5.161258013686165e-05,8.645323306006977e-08
35,Brain Stem,-8.629268812033676e-08,-0.0005974905725452118,8.629268812033676e-08
169,Left PCu precuneus,-7.642560056341339e-08,-0.0003846500476356596,7.642560056341339e-08
102,Right AIns anterior insula,-7.225345103625371e-08,-0.0001284666359424591,7.225345103625371e-08
154,Right MTG middle temporal gyrus,-6.992975418422478e-08,-0.0004540538939181715,6.992975418422478e-08
143,Left MFG middle frontal gyrus,-6.908877830331524e-08,-0.0006477072965935804,6.908877830331524e-08
115,Left Cun cuneus,6.563569820415496e-08,0.0001335030101472512,6.563569820415496e-08
194,Right SMG supramarginal gyrus,-5.757497036187637e-08,-0.0002188424623454921,5.757497036187637e-08
176,Right PoG postcentral gyrus,5.5253648129526816e-08,0.00026278635050402954,5.5253648129526816e-08
162,Right OpIFG opercular part of the inferior frontal gyrus,-5.0591736671527564e-08,-7.386393554043025e-05,5.0591736671527564e-08
197,Left SOG superior occipital gyrus,4.8646140594352705e-08,7.024502701824531e-05,4.8646140594352705e-08
160,Right OFuG occipital fusiform gyrus,-4.488063400219146e-08,-6.821856368333101e-05,4.488063400219146e-08
205,Left TrIFG triangular part of the inferior frontal gyrus,4.393492291590699e-08,6.581451452802867e-05,4.393492291590699e-08
103,Left AIns anterior insula,3.8762163917449015e-08,7.046961400192231e-05,3.8762163917449015e-08
147,Left MOrG medial orbital gyrus,3.7498820639910534e-08,6.742287951055914e-05,3.7498820639910534e-08
183,Left PrG precentral gyrus,-3.225321618197422e-08,-0.00019387408246984705,3.225321618197422e-08
191,Left SFG superior frontal gyrus,-2.8320348309898425e-08,-0.00019342797895660624,2.8320348309898425e-08
134,Right LiG lingual gyrus,2.2307365674282877e-08,7.638042006874457e-05,2.2307365674282877e-08
123,Left FuG fusiform gyrus,0.0,0.0,0.0
114,Right Cun cuneus,0.0,0.0,0.0
104,Right AOrG anterior orbital gyrus,0.0,0.0,0.0
108,Right Calc calcarine cortex,0.0,0.0,0.0
37,Left Caudate,0.0,0.0,0.0
30,Left Accumbens Area,0.0,0.0,0.0
23,Right Accumbens Area,0.0,0.0,0.0
36,Right Caudate,0.0,0.0,0.0
75,Left Basal Forebrain,0.0,0.0,0.0
76,Right Basal Forebrain,0.0,0.0,0.0
118,Right FO frontal operculum,0.0,0.0,0.0
137,Left LOrG lateral orbital gyrus,0.0,0.0,0.0
122,Right FuG fusiform gyrus,0.0,0.0,0.0
121,Left FRP frontal pole,0.0,0.0,0.0
125,Left GRe gyrus rectus,0.0,0.0,0.0
148,Right MPoG postcentral gyrus medial segment,0.0,0.0,0.0
141,Left MFC medial frontal cortex,0.0,0.0,0.0
164,Right OrIFG orbital part of the inferior frontal gyrus,0.0,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0,0.0
173,Left PIns posterior insula,0.0,0.0,0.0
172,Right PIns posterior insula,0.0,0.0,0.0
180,Right PP planum polare,0.0,0.0,0.0
181,Left PP planum polare,0.0,0.0,0.0
184,Right PT planum temporale,0.0,0.0,0.0
179,Left POrG posterior orbital gyrus,0.0,0.0,0.0
206,Right TTG transverse temporal gyrus,0.0,0.0,0.0
207,Left TTG transverse temporal gyrus,0.0,0.0,0.0
