ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
31,Right Amygdala,-2.9506865108714386,-1103.556755065918,2.9506865108714386
32,Left Amygdala,-2.7012874132792155,-1012.9827799797058,2.7012874132792155
116,Right Ent entorhinal area,-1.3440524235860005,-895.1389141082764,1.3440524235860005
117,Left Ent entorhinal area,-1.1075962735191311,-763.1338324546814,1.1075962735191311
48,Left Hippocampus,-1.0741807075876624,-1459.8115816116333,1.0741807075876624
171,Left PHG parahippocampal gyrus,-0.5728985712770451,-682.3221983909607,0.5728985712770451
47,Right Hippocampus,-0.413342905273647,-602.2406129837036,0.413342905273647
100,Right ACgG anterior cingulate gyrus,0.3149169284306215,560.5521326065063,0.3149169284306215
170,Right PHG parahippocampal gyrus,-0.07050451189972634,-75.79235029220581,0.07050451189972634
166,Right PCgG posterior cingulate gyrus,-0.0681818353319631,-112.3636646270752,0.0681818353319631
35,Brain Stem,0.04546334941837569,314.78823137283325,0.04546334941837569
133,Left ITG inferior temporal gyrus,-0.03074557583142702,-151.36046981811523,0.03074557583142702
75,Left Basal Forebrain,-0.0301052323923815,-4.485679626464844,0.0301052323923815
203,Left TMP temporal pole,-0.02764738720279556,-98.20351934432983,0.02764738720279556
143,Left MFG middle frontal gyrus,-0.027621873830159505,-258.95506715774536,0.027621873830159505
146,Right MOrG medial orbital gyrus,0.026543130505158618,47.2733154296875,0.026543130505158618
195,Left SMG supramarginal gyrus,-0.026392313937693312,-105.72760963439941,0.026392313937693312
200,Right STG superior temporal gyrus,-0.02631444295043554,-82.07474756240845,0.02631444295043554
59,Right Thalamus Proper,-0.021265619335365932,-63.58420181274414,0.021265619335365932
207,Left TTG transverse temporal gyrus,0.01956244756484173,13.224214553833008,0.01956244756484173
153,Left MSFG superior frontal gyrus medial segment,0.01829753596437542,54.85601282119751,0.01829753596437542
178,Right POrG posterior orbital gyrus,0.017312146182083966,17.398706912994385,0.017312146182083966
138,Right MCgG middle cingulate gyrus,0.0152929133729717,31.48810863494873,0.0152929133729717
164,Right OrIFG orbital part of the inferior frontal gyrus,0.014095149584264563,8.40070915222168,0.014095149584264563
206,Right TTG transverse temporal gyrus,0.013173791277150251,8.510269165039062,0.013173791277150251
103,Left AIns anterior insula,-0.012469177854598815,-22.668965339660645,0.012469177854598815
101,Left ACgG anterior cingulate gyrus,0.011879560272203056,26.38450336456299,0.011879560272203056
58,Left Putamen,-0.011110926776952136,-19.221903324127197,0.011110926776952136
193,Left SMC supplementary motor cortex,0.010667532941784248,25.74075698852539,0.010667532941784248
154,Right MTG middle temporal gyrus,-0.010148914756639775,-65.89690351486206,0.010148914756639775
60,Left Thalamus Proper,-0.009638483425076136,-30.3323073387146,0.009638483425076136
183,Left PrG precentral gyrus,0.008915442671559254,53.590725898742676,0.008915442671559254
55,Right Pallidum,-0.0077672182245457425,-4.380711078643799,0.0077672182245457425
168,Right PCu precuneus,-0.006188532962836692,-31.37586212158203,0.006188532962836692
202,Right TMP temporal pole,-0.004965877879555745,-17.7629451751709,0.004965877879555745
173,Left PIns posterior insula,0.004436562762245363,4.21029806137085,0.004436562762245363
144,Right MOG middle occipital gyrus,-0.0038459217764348305,-8.703320980072021,0.0038459217764348305
198,Right SPL superior parietal lobule,0.002463741923859288,12.932181358337402,0.002463741923859288
142,Right MFG middle frontal gyrus,-0.002290410104294725,-21.323718070983887,0.002290410104294725
167,Left PCgG posterior cingulate gyrus,-0.002289287067183676,-4.29699182510376,0.002289287067183676
176,Right PoG postcentral gyrus,0.0008916297412099108,4.240591049194336,0.0008916297412099108
155,Left MTG middle temporal gyrus,-0.0006556824751370264,-4.204236030578613,0.0006556824751370264
