ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
31,Right Amygdala,-0.45521779402213935,-170.25145496428013,0.45521779402213935
32,Left Amygdala,-0.45060288488864897,-168.97608183324337,0.45060288488864897
116,Right Ent entorhinal area,-0.3657198296160669,-243.56940652430058,0.3657198296160669
117,Left Ent entorhinal area,-0.3346433049535544,-230.56923711299896,0.3346433049535544
48,Left Hippocampus,-0.203610781089535,-276.70705150067806,0.203610781089535
47,Right Hippocampus,-0.1567574465569357,-228.39559963345528,0.1567574465569357
171,Left PHG parahippocampal gyrus,-0.13510696878961712,-160.912399828434,0.13510696878961712
170,Right PHG parahippocampal gyrus,-0.13410533907801606,-144.16323950886726,0.13410533907801606
202,Right TMP temporal pole,-0.08823224273946387,-315.60673227906227,0.08823224273946387
30,Left Accumbens Area,-0.07530628409997331,-14.383500263094902,0.07530628409997331
203,Left TMP temporal pole,-0.0667755742104271,-237.18683959543705,0.0667755742104271
23,Right Accumbens Area,-0.06065822565971419,-10.43321481347084,0.06065822565971419
133,Left ITG inferior temporal gyrus,-0.05955822394433216,-293.20513647794724,0.05955822394433216
132,Right ITG inferior temporal gyrus,-0.058284497959501955,-290.72307582199574,0.058284497959501955
154,Right MTG middle temporal gyrus,-0.05441754058763057,-353.33309103548527,0.05441754058763057
122,Right FuG fusiform gyrus,-0.04559316525795142,-147.2659237831831,0.04559316525795142
155,Left MTG middle temporal gyrus,-0.04088947720504967,-262.1833278387785,0.04088947720504967
75,Left Basal Forebrain,-0.04041819204420051,-6.0223106145858765,0.04041819204420051
59,Right Thalamus Proper,-0.03694613985094338,-110.46895815432072,0.03694613985094338
76,Right Basal Forebrain,-0.035441431250885454,-4.855476081371307,0.035441431250885454
123,Left FuG fusiform gyrus,-0.03417125375607318,-107.26356554031372,0.03417125375607318
100,Right ACgG anterior cingulate gyrus,0.0293472598108013,52.23812246322632,0.0293472598108013
200,Right STG superior temporal gyrus,-0.02560397955843102,-79.85881224274635,0.02560397955843102
60,Left Thalamus Proper,-0.020987140694837324,-66.04653176665306,0.020987140694837324
166,Right PCgG posterior cingulate gyrus,-0.016211848787384704,-26.717126801609993,0.016211848787384704
57,Right Putamen,-0.01446386936933713,-24.140197977423668,0.01446386936933713
103,Left AIns anterior insula,-0.013665550039021751,-24.843969970941544,0.013665550039021751
186,Right SCA subcallosal area,0.012350393601299562,5.989940896630287,0.012350393601299562
151,Left MPrG precentral gyrus medial segment,0.011958963541671001,14.912827536463737,0.011958963541671001
201,Left STG superior temporal gyrus,-0.009141877484820815,-27.069099232554436,0.009141877484820815
58,Left Putamen,-0.008175128457174136,-14.142972230911255,0.008175128457174136
195,Left SMG supramarginal gyrus,-0.006935823785026729,-27.784910082817078,0.006935823785026729
173,Left PIns posterior insula,-0.006930346609543699,-6.57689893245697,0.006930346609543699
153,Left MSFG superior frontal gyrus medial segment,0.006929610642772901,20.774972707033157,0.006929610642772901
125,Left GRe gyrus rectus,0.006915343020643507,7.261110171675682,0.006915343020643507
115,Left Cun cuneus,0.006418035511246122,13.054284229874611,0.006418035511246122
101,Left ACgG anterior cingulate gyrus,0.006255717266255378,13.893948048353195,0.006255717266255378
139,Left MCgG middle cingulate gyrus,0.006035767327731764,12.856184408068657,0.006035767327731764
146,Right MOrG medial orbital gyrus,0.005906061467530016,10.51869547367096,0.005906061467530016
135,Left LiG lingual gyrus,0.005420434501005812,17.35623127222061,0.005420434501005812
143,Left MFG middle frontal gyrus,-0.005273284344673157,-49.437040731310844,0.005273284344673157
